snow_type_dry,snow_type_unknown,snow_type_wet,trigger_type_explosive,trigger_type_natural,trigger_type_unknown,max_elevation,min_elevation,aspect_degrees,length,width,perimeter,area,aval_size_class,weight_AAI,risk_index
1,0,0,1,0,0,2633.0,2505.0,265.0,324.0,149.0,912.0,33618.0,3,3,2
1,0,0,1,0,0,2471.0,2323.0,339.0,266.0,97.0,623.0,12954.0,2,2,2
1,0,0,1,0,0,2726.0,2600.0,105.0,244.0,52.0,527.0,7209.0,2,2,2
1,0,0,1,0,0,2210.0,2072.0,282.0,236.0,21.0,493.0,3284.0,2,2,2
1,0,0,1,0,0,2613.0,2473.0,177.0,299.0,370.0,1156.0,68498.0,3,3,2
1,0,0,1,0,0,2105.0,1978.0,33.0,214.0,72.0,509.0,10282.0,2,2,2
1,0,0,1,0,0,2174.0,2032.0,38.0,251.0,68.0,582.0,15041.0,2,2,2
1,0,0,1,0,0,2587.0,2388.0,31.0,330.0,119.0,789.0,31800.0,3,3,2
1,0,0,1,0,0,2215.0,1992.0,26.0,314.0,47.0,659.0,10813.0,3,3,2
1,0,0,1,0,0,1977.0,1810.0,296.0,207.0,44.0,446.0,4438.0,2,2,2
1,0,0,1,0,0,2526.0,2410.0,315.0,210.0,67.0,557.0,6503.0,2,2,2
1,0,0,1,0,0,2184.0,2094.0,28.0,206.0,81.0,486.0,13392.0,2,2,2
1,0,0,1,0,0,2561.0,2453.0,173.0,219.0,28.0,452.0,4530.0,2,2,2
1,0,0,1,0,0,2855.0,2722.0,275.0,215.0,47.0,475.0,4901.0,2,2,2
1,0,0,0,1,0,2540.0,2460.0,48.0,102.0,39.0,242.0,3200.0,2,2,2
1,0,0,0,0,0,2116.0,1999.0,163.0,211.0,52.0,473.0,7610.0,2,2,2
1,0,0,0,1,0,2101.0,2047.0,124.0,100.0,49.0,254.0,4051.0,2,2,2
1,0,0,0,1,0,2459.0,2375.0,328.0,138.0,53.0,330.0,5407.0,2,2,2
1,0,0,0,1,0,2544.0,2467.0,227.0,144.0,31.0,319.0,3756.0,2,2,2
1,0,0,0,1,0,2460.0,2410.0,4.0,68.0,150.0,377.0,6290.0,2,2,2
1,0,0,0,1,0,2445.0,2337.0,37.0,149.0,20.0,317.0,2130.0,2,2,2
1,0,0,0,1,0,2488.0,2425.0,264.0,77.0,27.0,188.0,1789.0,2,2,2
1,0,0,0,1,0,2547.0,2458.0,280.0,109.0,24.0,238.0,1135.0,2,2,2
1,0,0,0,1,0,2394.0,2319.0,85.0,128.0,51.0,303.0,4056.0,2,2,2
1,0,0,0,1,0,2330.0,2258.0,42.0,106.0,21.0,228.0,1732.0,2,2,2
0,0,1,1,0,0,2244.0,2119.0,76.0,193.0,39.0,424.0,5439.0,2,2,0
0,0,1,1,0,0,2617.0,2484.0,46.0,193.0,71.0,441.0,10636.0,2,2,0
1,0,0,0,1,0,2131.0,2077.0,353.0,69.0,93.0,268.0,5155.0,2,2,0
1,0,0,0,1,0,2521.0,2454.0,105.0,95.0,41.0,228.0,2654.0,2,2,0
1,0,0,0,1,0,2616.0,2512.0,41.0,124.0,38.0,290.0,3803.0,2,2,0
1,0,0,0,1,0,2273.0,2202.0,53.0,116.0,47.0,288.0,4544.0,2,2,0
1,0,0,0,1,0,2171.0,2101.0,164.0,130.0,29.0,282.0,2057.0,2,2,0
1,0,0,0,1,0,2429.0,2368.0,342.0,144.0,123.0,428.0,12712.0,2,2,0
1,0,0,0,1,0,2210.0,2148.0,121.0,110.0,92.0,331.0,8050.0,2,2,0
1,0,0,0,1,0,2604.0,2539.0,95.0,94.0,142.0,388.0,9837.0,2,2,0
1,0,0,0,1,0,2220.0,2174.0,2.0,103.0,24.0,234.0,2014.0,2,2,0
1,0,0,0,1,0,2385.0,2277.0,40.0,124.0,22.0,257.0,1897.0,2,2,0
1,0,0,0,1,0,2735.0,2635.0,89.0,152.0,32.0,343.0,3526.0,2,2,0
1,0,0,0,1,0,2672.0,2598.0,120.0,137.0,43.0,307.0,3715.0,2,2,0
1,0,0,0,1,0,2681.0,2630.0,265.0,86.0,27.0,204.0,1833.0,2,2,0
1,0,0,0,1,0,2209.0,2130.0,91.0,133.0,113.0,413.0,12006.0,2,2,0
1,0,0,0,1,0,2304.0,2246.0,29.0,71.0,59.0,210.0,3022.0,2,2,0
1,0,0,0,1,0,2229.0,2148.0,291.0,88.0,113.0,332.0,7788.0,2,2,0
1,0,0,0,1,0,2573.0,2485.0,59.0,136.0,20.0,280.0,1693.0,2,2,0
1,0,0,0,1,0,2716.0,2621.0,349.0,157.0,79.0,415.0,8090.0,2,2,0
1,0,0,0,1,0,2472.0,2375.0,243.0,146.0,18.0,306.0,1480.0,2,2,0
1,0,0,0,1,0,2488.0,2385.0,301.0,159.0,53.0,369.0,6144.0,2,2,0
1,0,0,1,0,0,2327.0,2229.0,36.0,216.0,77.0,536.0,10053.0,2,2,0
1,0,0,1,0,0,2590.0,2451.0,139.0,234.0,51.0,537.0,8822.0,2,2,0
0,0,1,1,0,0,2424.0,2308.0,113.0,194.0,294.0,956.0,34742.0,2,2,0
0,0,1,1,0,0,2354.0,2243.0,136.0,194.0,80.0,455.0,11171.0,2,2,0
0,0,1,1,0,0,2678.0,2533.0,73.0,194.0,61.0,443.0,9232.0,2,2,0
0,0,1,1,0,0,2531.0,2410.0,319.0,194.0,110.0,510.0,15599.0,2,2,0
0,0,1,1,0,0,2435.0,2311.0,212.0,194.0,32.0,421.0,3657.0,2,2,0
0,0,1,1,0,0,2432.0,2305.0,114.0,194.0,20.0,401.0,2651.0,2,2,0
1,0,0,0,1,0,2391.0,2331.0,36.0,100.0,16.0,219.0,995.0,2,2,0
1,0,0,0,1,0,2422.0,2371.0,283.0,123.0,80.0,361.0,6157.0,2,2,0
1,0,0,0,1,0,2579.0,2514.0,84.0,112.0,35.0,261.0,2912.0,2,2,0
1,0,0,0,1,0,2300.0,2216.0,69.0,155.0,94.0,441.0,10095.0,2,2,0
1,0,0,0,1,0,2706.0,2608.0,133.0,149.0,41.0,331.0,3494.0,2,2,0
1,0,0,0,1,0,2589.0,2495.0,213.0,159.0,46.0,354.0,3473.0,2,2,0
1,0,0,0,1,0,2186.0,2118.0,210.0,141.0,28.0,303.0,1902.0,2,2,0
1,0,0,0,1,0,2584.0,2496.0,88.0,125.0,51.0,369.0,4604.0,2,2,0
1,0,0,0,1,0,2083.0,2018.0,20.0,157.0,49.0,369.0,5610.0,2,2,0
1,0,0,0,1,0,2211.0,2166.0,6.0,88.0,24.0,189.0,1301.0,2,2,0
1,0,0,0,1,0,2442.0,2353.0,264.0,157.0,64.0,389.0,7755.0,2,2,0
1,0,0,0,1,0,2039.0,1897.0,78.0,152.0,31.0,328.0,2455.0,2,2,0
1,0,0,0,1,0,2055.0,1977.0,41.0,121.0,19.0,264.0,1951.0,2,2,0
1,0,0,0,1,0,2312.0,2251.0,37.0,59.0,84.0,229.0,3002.0,2,2,0
1,0,0,0,1,0,2599.0,2524.0,51.0,107.0,28.0,237.0,2021.0,2,2,0
1,0,0,0,1,0,2369.0,2294.0,244.0,121.0,20.0,264.0,2006.0,2,2,0
1,0,0,0,1,0,2230.0,2147.0,196.0,123.0,42.0,281.0,3283.0,2,2,0
1,0,0,0,1,0,2507.0,2447.0,245.0,76.0,19.0,178.0,960.0,2,2,0
1,0,0,0,1,0,2439.0,2355.0,354.0,122.0,70.0,332.0,4474.0,2,2,0
1,0,0,0,1,0,2073.0,2017.0,126.0,104.0,66.0,277.0,5252.0,2,2,0
1,0,0,0,1,0,2369.0,2308.0,62.0,94.0,29.0,212.0,1912.0,2,2,0
1,0,0,0,1,0,2544.0,2409.0,261.0,160.0,73.0,435.0,8009.0,2,2,0
1,0,0,0,1,0,2502.0,2407.0,115.0,157.0,25.0,342.0,3206.0,2,2,0
1,0,0,0,1,0,2563.0,2512.0,252.0,68.0,50.0,210.0,2952.0,2,2,0
1,0,0,0,1,0,2481.0,2414.0,349.0,109.0,53.0,276.0,4124.0,2,2,0
1,0,0,0,1,0,2364.0,2290.0,142.0,159.0,72.0,395.0,7633.0,2,2,0
1,0,0,0,1,0,2486.0,2387.0,236.0,147.0,17.0,302.0,1362.0,2,2,0
1,0,0,0,1,0,2095.0,2003.0,54.0,162.0,39.0,355.0,4770.0,2,2,0
1,0,0,0,1,0,2390.0,2331.0,10.0,100.0,83.0,322.0,5524.0,2,2,0
1,0,0,0,1,0,1979.0,1890.0,160.0,155.0,30.0,347.0,3102.0,2,2,0
1,0,0,0,1,0,2307.0,2240.0,36.0,81.0,24.0,179.0,1371.0,2,2,0
1,0,0,0,1,0,2203.0,2164.0,241.0,71.0,31.0,174.0,1780.0,2,2,0
1,0,0,0,1,0,2176.0,2079.0,359.0,150.0,55.0,371.0,5078.0,2,2,0
1,0,0,0,1,0,2487.0,2416.0,198.0,115.0,36.0,275.0,3615.0,2,2,0
1,0,0,0,1,0,2674.0,2636.0,252.0,61.0,39.0,164.0,1700.0,2,2,0
1,0,0,0,1,0,2575.0,2489.0,58.0,128.0,34.0,280.0,2636.0,2,2,0
1,0,0,0,1,0,2702.0,2633.0,98.0,101.0,28.0,226.0,1856.0,2,2,0
1,0,0,0,1,0,2353.0,2273.0,280.0,98.0,31.0,213.0,1835.0,2,2,0
1,0,0,0,1,0,2599.0,2511.0,249.0,110.0,41.0,274.0,3736.0,2,2,0
1,0,0,0,0,1,2483.0,2135.0,2.0,451.0,68.0,991.0,17064.0,3,3,0
1,0,0,0,1,0,2437.0,2370.0,193.0,99.0,34.0,239.0,2478.0,2,2,0
1,0,0,0,1,0,2480.0,2417.0,4.0,138.0,86.0,357.0,7470.0,2,2,0
1,0,0,0,1,0,2511.0,2416.0,352.0,70.0,44.0,185.0,1854.0,2,2,0
1,0,0,0,1,0,2467.0,2420.0,45.0,58.0,78.0,223.0,3351.0,2,2,0
1,0,0,0,1,0,2567.0,2484.0,209.0,146.0,16.0,307.0,1790.0,2,2,0
1,0,0,0,1,0,2414.0,2319.0,184.0,121.0,33.0,278.0,2166.0,2,2,0
1,0,0,0,1,0,2785.0,2749.0,48.0,60.0,19.0,131.0,828.0,2,2,0
1,0,0,0,1,0,2316.0,2242.0,38.0,83.0,29.0,213.0,1750.0,2,2,0
1,0,0,0,1,0,2565.0,2499.0,69.0,132.0,42.0,304.0,3708.0,2,2,0
1,0,0,0,1,0,2299.0,2209.0,293.0,142.0,45.0,338.0,5498.0,2,2,0
1,0,0,0,1,0,2510.0,2373.0,72.0,150.0,18.0,313.0,1923.0,2,2,0
1,0,0,0,1,0,2048.0,2002.0,147.0,73.0,48.0,198.0,2750.0,2,2,0
1,0,0,0,1,0,2601.0,2517.0,318.0,144.0,31.0,313.0,3625.0,2,2,0
1,0,0,0,1,0,2567.0,2516.0,238.0,58.0,24.0,139.0,1091.0,2,2,0
1,0,0,0,1,0,2266.0,2219.0,0.0,112.0,69.0,342.0,6632.0,2,2,0
1,0,0,0,1,0,2622.0,2523.0,149.0,156.0,29.0,337.0,3126.0,2,2,0
1,0,0,0,1,0,2560.0,2481.0,313.0,145.0,79.0,506.0,5363.0,2,2,0
1,0,0,0,1,0,2317.0,2247.0,135.0,108.0,208.0,509.0,14439.0,2,2,0
1,0,0,0,1,0,2019.0,1930.0,148.0,139.0,77.0,365.0,8030.0,2,2,0
1,0,0,0,1,0,2610.0,2558.0,82.0,84.0,57.0,251.0,4248.0,2,2,0
1,0,0,0,1,0,2697.0,2581.0,112.0,162.0,55.0,399.0,6705.0,2,2,0
1,0,0,0,1,0,2086.0,1996.0,73.0,132.0,43.0,301.0,4247.0,2,2,0
1,0,0,0,1,0,2413.0,2339.0,8.0,100.0,41.0,231.0,2972.0,2,2,0
1,0,0,0,1,0,2638.0,2552.0,105.0,160.0,74.0,387.0,9316.0,2,2,0
1,0,0,0,1,0,2597.0,2491.0,254.0,140.0,66.0,349.0,6695.0,2,2,0
1,0,0,0,1,0,2301.0,2260.0,14.0,63.0,31.0,162.0,1195.0,2,2,0
1,0,0,0,1,0,2166.0,2110.0,124.0,82.0,38.0,205.0,2502.0,2,2,0
1,0,0,0,1,0,2690.0,2602.0,49.0,114.0,25.0,247.0,2326.0,2,2,0
1,0,0,0,1,0,2555.0,2509.0,70.0,66.0,40.0,190.0,2246.0,2,2,0
1,0,0,0,1,0,2560.0,2436.0,37.0,159.0,79.0,417.0,9024.0,2,2,0
1,0,0,0,1,0,2294.0,2253.0,103.0,73.0,55.0,213.0,3222.0,2,2,0
1,0,0,0,1,0,2493.0,2445.0,346.0,69.0,58.0,228.0,3479.0,2,2,0
1,0,0,0,1,0,2170.0,2066.0,290.0,151.0,49.0,342.0,4161.0,2,2,0
1,0,0,0,1,0,2081.0,2009.0,86.0,120.0,52.0,299.0,4631.0,2,2,0
1,0,0,0,1,0,2243.0,2198.0,58.0,78.0,161.0,423.0,9509.0,2,2,0
1,0,0,0,1,0,2566.0,2471.0,329.0,115.0,29.0,267.0,2206.0,2,2,0
1,0,0,0,1,0,2512.0,2472.0,36.0,68.0,19.0,163.0,1141.0,2,2,0
1,0,0,0,1,0,2453.0,2357.0,233.0,155.0,34.0,347.0,2989.0,2,2,0
1,0,0,0,1,0,2277.0,2185.0,134.0,117.0,40.0,272.0,3378.0,2,2,0
1,0,0,0,1,0,2458.0,2384.0,307.0,94.0,22.0,212.0,1604.0,2,2,0
1,0,0,0,1,0,2121.0,2044.0,22.0,153.0,52.0,371.0,6581.0,2,2,0
1,0,0,0,1,0,2076.0,2005.0,44.0,87.0,13.0,180.0,623.0,2,2,0
1,0,0,0,1,0,2344.0,2277.0,77.0,124.0,41.0,297.0,4474.0,2,2,0
1,0,0,0,1,0,2464.0,2381.0,25.0,128.0,35.0,300.0,2445.0,2,2,0
1,0,0,0,1,0,2253.0,2192.0,300.0,137.0,132.0,495.0,15600.0,2,2,0
1,0,0,0,1,0,2519.0,2475.0,140.0,72.0,20.0,176.0,1314.0,2,2,0
1,0,0,0,1,0,2300.0,2255.0,281.0,81.0,59.0,248.0,4173.0,2,2,0
1,0,0,0,1,0,2279.0,2207.0,119.0,117.0,57.0,297.0,4290.0,2,2,0
1,0,0,0,1,0,2459.0,2383.0,85.0,144.0,61.0,359.0,7312.0,2,2,0
1,0,0,0,1,0,2481.0,2412.0,118.0,95.0,25.0,252.0,1186.0,2,2,0
1,0,0,0,1,0,2275.0,2185.0,70.0,156.0,59.0,397.0,7790.0,2,2,0
1,0,0,0,1,0,2704.0,2591.0,112.0,163.0,47.0,378.0,6389.0,2,2,0
1,0,0,0,1,0,2560.0,2520.0,104.0,78.0,23.0,187.0,1545.0,2,2,0
1,0,0,0,1,0,2402.0,2321.0,209.0,118.0,45.0,291.0,3729.0,2,2,0
1,0,0,0,1,0,2368.0,2304.0,127.0,125.0,87.0,346.0,7030.0,2,2,0
1,0,0,0,1,0,2582.0,2493.0,167.0,136.0,230.0,620.0,23571.0,2,2,0
1,0,0,0,1,0,2771.0,2691.0,262.0,124.0,190.0,539.0,16781.0,2,2,0
1,0,0,0,1,0,2377.0,2353.0,74.0,64.0,30.0,162.0,1513.0,2,2,0
1,0,0,0,1,0,2534.0,2417.0,62.0,163.0,28.0,367.0,3404.0,2,2,0
1,0,0,0,1,0,2599.0,2522.0,248.0,97.0,124.0,377.0,8199.0,2,2,0
1,0,0,0,1,0,2326.0,2237.0,288.0,143.0,117.0,438.0,12941.0,2,2,0
1,0,0,0,1,0,2514.0,2459.0,115.0,95.0,26.0,220.0,2089.0,2,2,0
1,0,0,0,1,0,2702.0,2579.0,304.0,133.0,11.0,271.0,828.0,2,2,0
1,0,0,0,1,0,2468.0,2369.0,352.0,159.0,95.0,429.0,11970.0,2,2,0
1,0,0,0,1,0,2329.0,2223.0,92.0,157.0,103.0,445.0,11070.0,2,2,0
1,0,0,0,1,0,2479.0,2367.0,340.0,155.0,133.0,508.0,13748.0,2,2,0
1,0,0,0,1,0,2062.0,1954.0,262.0,147.0,40.0,331.0,3024.0,2,2,0
1,0,0,0,1,0,2326.0,2286.0,140.0,58.0,17.0,129.0,650.0,2,2,0
1,0,0,0,1,0,2109.0,2056.0,124.0,72.0,49.0,208.0,2869.0,2,2,0
1,0,0,0,1,0,2529.0,2403.0,75.0,159.0,26.0,341.0,2832.0,2,2,0
1,0,0,0,1,0,2280.0,2201.0,266.0,123.0,60.0,297.0,5326.0,2,2,0
1,0,0,0,1,0,2571.0,2523.0,66.0,94.0,57.0,269.0,4570.0,2,2,0
1,0,0,0,1,0,2430.0,2372.0,223.0,149.0,75.0,392.0,7156.0,2,2,0
1,0,0,0,1,0,2491.0,2436.0,289.0,80.0,7.0,165.0,321.0,2,2,0
1,0,0,0,1,0,2229.0,2197.0,63.0,111.0,33.0,258.0,3066.0,2,2,0
1,0,0,0,0,1,2545.0,2211.0,40.0,462.0,32.0,955.0,9115.0,3,3,0
1,0,0,0,1,0,2453.0,2411.0,174.0,58.0,39.0,165.0,1803.0,2,2,0
1,0,0,0,1,0,2304.0,2252.0,19.0,88.0,30.0,210.0,2109.0,2,2,0
1,0,0,0,1,0,2606.0,2505.0,208.0,162.0,70.0,473.0,7790.0,2,2,0
1,0,0,0,1,0,2535.0,2441.0,45.0,136.0,27.0,299.0,2901.0,2,2,0
1,0,0,0,1,0,2157.0,2098.0,64.0,128.0,21.0,280.0,1621.0,2,2,0
1,0,0,0,1,0,2116.0,2040.0,21.0,138.0,24.0,296.0,2537.0,2,2,0
1,0,0,0,1,0,2038.0,1922.0,292.0,162.0,20.0,339.0,2188.0,2,2,0
1,0,0,0,1,0,2260.0,2208.0,277.0,94.0,35.0,218.0,2230.0,2,2,0
1,0,0,0,1,0,2225.0,2145.0,281.0,126.0,25.0,282.0,2218.0,2,2,0
1,0,0,0,1,0,2202.0,2120.0,94.0,124.0,29.0,280.0,2678.0,2,2,0
1,0,0,0,1,0,2465.0,2408.0,5.0,90.0,151.0,399.0,9752.0,2,2,0
1,0,0,0,1,0,2204.0,2146.0,67.0,89.0,17.0,194.0,866.0,2,2,0
1,0,0,0,1,0,2236.0,2162.0,159.0,137.0,18.0,284.0,1500.0,2,2,0
1,0,0,0,1,0,2637.0,2591.0,122.0,58.0,20.0,131.0,799.0,2,2,0
1,0,0,0,1,0,2275.0,2190.0,130.0,136.0,63.0,334.0,6886.0,2,2,0
1,0,0,0,1,0,2551.0,2505.0,2.0,81.0,23.0,187.0,1664.0,2,2,0
1,0,0,0,1,0,2489.0,2413.0,111.0,141.0,42.0,327.0,5200.0,2,2,0
1,0,0,0,1,0,2559.0,2512.0,261.0,70.0,113.0,294.0,5750.0,2,2,0
1,0,0,0,1,0,2517.0,2404.0,275.0,134.0,19.0,284.0,1085.0,2,2,0
1,0,0,0,1,0,2428.0,2371.0,149.0,100.0,61.0,259.0,4713.0,2,2,0
1,0,0,0,1,0,2721.0,2653.0,83.0,124.0,32.0,281.0,2407.0,2,2,0
1,0,0,0,1,0,2490.0,2418.0,243.0,108.0,37.0,249.0,3113.0,2,2,0
1,0,0,0,1,0,2645.0,2549.0,210.0,153.0,33.0,347.0,4295.0,2,2,0
1,0,0,0,1,0,2456.0,2368.0,92.0,162.0,45.0,359.0,5038.0,2,2,0
1,0,0,0,1,0,2600.0,2518.0,60.0,152.0,82.0,383.0,7606.0,2,2,0
1,0,0,0,1,0,2210.0,2098.0,256.0,160.0,43.0,388.0,2970.0,2,2,0
1,0,0,0,1,0,2645.0,2530.0,292.0,137.0,27.0,299.0,2527.0,2,2,0
1,0,0,0,1,0,2299.0,2215.0,295.0,133.0,41.0,298.0,4384.0,2,2,0
1,0,0,0,1,0,2480.0,2393.0,268.0,115.0,26.0,262.0,1657.0,2,2,0
1,0,0,0,1,0,2249.0,2178.0,78.0,134.0,42.0,321.0,5045.0,2,2,0
1,0,0,0,1,0,2269.0,2191.0,130.0,134.0,54.0,326.0,5505.0,2,2,0
1,0,0,0,1,0,2295.0,2202.0,37.0,148.0,26.0,319.0,2966.0,2,2,0
1,0,0,0,1,0,2768.0,2708.0,80.0,116.0,46.0,260.0,3289.0,2,2,0
1,0,0,0,1,0,2474.0,2397.0,94.0,147.0,107.0,415.0,12400.0,2,2,0
1,0,0,0,1,0,2127.0,2039.0,90.0,139.0,20.0,294.0,1926.0,2,2,0
1,0,0,0,1,0,2586.0,2488.0,84.0,135.0,43.0,317.0,4781.0,2,2,0
1,0,0,0,1,0,1715.0,1660.0,126.0,139.0,36.0,314.0,4388.0,2,2,0
1,0,0,0,1,0,2718.0,2612.0,1.0,142.0,29.0,309.0,2565.0,2,2,0
1,0,0,0,1,0,2583.0,2495.0,117.0,145.0,35.0,323.0,3085.0,2,2,0
1,0,0,0,1,0,2640.0,2534.0,50.0,163.0,23.0,356.0,3131.0,2,2,0
1,0,0,1,0,0,2463.0,2290.0,52.0,199.0,313.0,831.0,47452.0,3,3,0
1,0,0,1,0,0,2483.0,2337.0,250.0,283.0,44.0,601.0,8531.0,2,2,0
1,0,0,1,0,0,2327.0,2149.0,260.0,282.0,51.0,604.0,9012.0,2,2,0
1,0,0,1,0,0,2269.0,2183.0,262.0,250.0,30.0,514.0,4272.0,2,2,0
1,0,0,1,0,0,2275.0,2182.0,34.0,208.0,97.0,498.0,14022.0,2,2,0
1,0,0,1,0,0,2491.0,2376.0,298.0,223.0,177.0,637.0,26253.0,2,2,0
1,0,0,1,0,0,2448.0,2268.0,15.0,304.0,145.0,849.0,28452.0,3,3,0
1,0,0,1,0,0,2583.0,2469.0,232.0,249.0,113.0,607.0,16082.0,2,2,0
1,0,0,1,0,0,2729.0,2568.0,120.0,259.0,56.0,584.0,9522.0,2,2,0
1,0,0,1,0,0,2230.0,2090.0,282.0,252.0,39.0,535.0,5920.0,2,2,0
1,0,0,1,0,0,2478.0,2319.0,354.0,311.0,165.0,750.0,34673.0,3,3,0
1,0,0,1,0,0,2531.0,2349.0,237.0,291.0,53.0,636.0,8781.0,2,2,0
1,0,0,1,0,0,2573.0,2470.0,47.0,227.0,35.0,479.0,5500.0,2,2,0
1,0,0,1,0,0,2364.0,2234.0,33.0,334.0,64.0,719.0,16681.0,3,3,0
1,0,0,1,0,0,2549.0,2356.0,46.0,329.0,62.0,696.0,13130.0,3,3,0
1,0,0,1,0,0,2596.0,2475.0,62.0,279.0,96.0,661.0,22236.0,2,2,0
1,0,0,1,0,0,2561.0,2290.0,91.0,276.0,64.0,599.0,11665.0,2,2,0
1,0,0,1,0,0,2510.0,2299.0,251.0,316.0,67.0,680.0,13882.0,3,3,0
1,0,0,1,0,0,2237.0,2002.0,45.0,273.0,47.0,581.0,5278.0,2,2,0
1,0,0,1,0,0,2679.0,2582.0,96.0,254.0,175.0,670.0,29668.0,2,2,0
1,0,0,1,0,0,2141.0,1914.0,59.0,275.0,42.0,637.0,5154.0,2,2,0
1,0,0,0,1,0,2559.0,2475.0,276.0,135.0,35.0,302.0,3329.0,2,2,0
1,0,0,1,0,0,2685.0,2528.0,52.0,235.0,67.0,534.0,11116.0,2,2,0
1,0,0,1,0,0,2544.0,2390.0,312.0,242.0,62.0,544.0,10472.0,2,2,0
1,0,0,1,0,0,2210.0,2094.0,39.0,259.0,124.0,641.0,22000.0,2,2,0
1,0,0,1,0,0,2284.0,2130.0,55.0,288.0,42.0,610.0,8667.0,2,2,0
1,0,0,0,1,0,2460.0,2287.0,61.0,152.0,411.0,1004.0,32487.0,3,3,0
1,0,0,1,0,0,2624.0,2492.0,124.0,203.0,29.0,431.0,3819.0,2,2,0
1,0,0,1,0,0,2208.0,2000.0,296.0,301.0,48.0,704.0,6000.0,3,3,0
1,0,0,1,0,0,2359.0,2185.0,278.0,251.0,75.0,604.0,11633.0,2,2,0
1,0,0,0,1,0,2434.0,2312.0,28.0,154.0,32.0,330.0,3185.0,2,2,0
1,0,0,1,0,0,2605.0,2421.0,44.0,280.0,86.0,651.0,19117.0,2,2,0
1,0,0,1,0,0,2492.0,2231.0,49.0,311.0,54.0,672.0,8432.0,3,3,0
1,0,0,0,1,0,2658.0,2562.0,155.0,115.0,24.0,260.0,1888.0,2,2,0
1,0,0,0,1,0,2160.0,2088.0,124.0,157.0,96.0,443.0,10664.0,2,2,0
1,0,0,0,1,0,2523.0,2422.0,315.0,159.0,84.0,417.0,10037.0,2,2,0
1,0,0,1,0,0,2499.0,2313.0,63.0,326.0,70.0,699.0,17437.0,3,3,0
1,0,0,0,1,0,2449.0,2352.0,42.0,151.0,52.0,363.0,6338.0,2,2,0
1,0,0,0,1,0,2601.0,2515.0,114.0,161.0,351.0,899.0,43012.0,3,3,0
1,0,0,1,0,0,2209.0,1980.0,272.0,291.0,59.0,832.0,5626.0,2,2,0
1,0,0,1,0,0,2527.0,2327.0,106.0,333.0,97.0,774.0,23865.0,3,3,0
1,0,0,1,0,0,2788.0,2614.0,63.0,332.0,83.0,761.0,20831.0,3,3,0
1,0,0,0,1,0,2387.0,2321.0,47.0,113.0,36.0,253.0,3112.0,2,2,0
1,0,0,1,0,0,2962.0,2793.0,254.0,317.0,229.0,910.0,49443.0,3,3,0
1,0,0,1,0,0,2079.0,1881.0,275.0,317.0,63.0,692.0,13987.0,3,3,0
1,0,0,1,0,0,2431.0,2206.0,47.0,317.0,38.0,660.0,9003.0,3,3,0
1,0,0,1,0,0,2220.0,2101.0,280.0,204.0,124.0,559.0,16759.0,2,2,0
1,0,0,1,0,0,2264.0,2089.0,333.0,306.0,49.0,659.0,11188.0,3,3,0
1,0,0,1,0,0,1917.0,1732.0,284.0,328.0,55.0,697.0,9321.0,3,3,0
0,0,1,1,0,0,2505.0,2389.0,327.0,194.0,83.0,494.0,14020.0,2,2,0
1,0,0,1,0,0,2440.0,2204.0,43.0,324.0,45.0,679.0,9215.0,3,3,0
1,0,0,1,0,0,2298.0,2026.0,28.0,336.0,44.0,709.0,6254.0,3,3,0
1,0,0,1,0,0,2634.0,2460.0,56.0,332.0,55.0,712.0,12902.0,3,3,0
1,0,0,1,0,0,2446.0,2231.0,50.0,339.0,56.0,732.0,8846.0,3,3,0
1,0,0,1,0,0,2438.0,2217.0,176.0,338.0,55.0,759.0,14665.0,3,3,0
1,0,0,1,0,0,2481.0,2216.0,359.0,327.0,113.0,752.0,16894.0,3,3,0
1,0,0,1,0,0,2264.0,2072.0,352.0,326.0,51.0,682.0,8112.0,3,3,0
1,0,0,1,0,0,2489.0,2219.0,44.0,329.0,64.0,715.0,14521.0,3,3,0
0,0,1,1,0,0,2509.0,2388.0,125.0,195.0,49.0,448.0,7022.0,2,2,0
1,0,0,1,0,0,2049.0,1878.0,122.0,329.0,45.0,712.0,9953.0,3,3,0
1,0,0,0,1,0,2480.0,2427.0,9.0,94.0,53.0,249.0,3306.0,2,2,0
1,0,0,1,0,0,2594.0,2424.0,144.0,310.0,53.0,658.0,10339.0,3,3,0
1,0,0,0,0,0,2228.0,2117.0,94.0,189.0,28.0,411.0,3925.0,2,2,0
1,0,0,0,1,0,2042.0,1967.0,252.0,146.0,22.0,300.0,1411.0,2,2,0
1,0,0,0,0,0,2352.0,2286.0,321.0,128.0,48.0,286.0,4140.0,2,2,0
1,0,0,0,1,0,2570.0,2513.0,298.0,96.0,28.0,225.0,2438.0,2,2,0
1,0,0,0,0,0,2270.0,2223.0,41.0,72.0,97.0,295.0,5897.0,2,2,0
1,0,0,0,0,0,2043.0,1798.0,244.0,427.0,53.0,897.0,11587.0,3,3,0
1,0,0,0,1,0,2610.0,2524.0,263.0,92.0,17.0,197.0,819.0,2,2,0
1,0,0,1,0,0,2671.0,2472.0,296.0,326.0,43.0,701.0,7742.0,3,3,0
1,0,0,1,0,0,2166.0,2060.0,13.0,223.0,61.0,518.0,11242.0,2,2,0
1,0,0,1,0,0,2489.0,2243.0,54.0,311.0,130.0,872.0,22790.0,3,3,0
